time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-07-13 07:00:00+00:00,21.06,73.3,0.0,-0.0,0.0,345.05,1.93,43.0,101220.0
1990-07-13 08:00:00+00:00,19.99,75.75,0.0,-0.0,0.0,342.15,1.79,31.0,101240.0
1990-07-13 09:00:00+00:00,19.36,78.35,0.0,-0.0,0.0,340.4,1.66,22.0,101230.0
1990-07-13 10:00:00+00:00,18.95,81.05,0.0,-0.0,0.0,337.9,1.38,21.0,101240.0
1990-07-13 11:00:00+00:00,18.93,81.05,0.0,-0.0,0.0,335.95,0.97,39.0,101250.0
1990-07-13 12:00:00+00:00,19.56,78.35,0.0,-0.0,0.0,333.45,0.76,98.0,101270.0
1990-07-13 13:00:00+00:00,18.99,81.05,34.9,0.0,34.9,332.3,0.97,139.0,101290.0
1990-07-13 14:00:00+00:00,19.23,83.9,259.8,871.48,55.6,333.45,0.34,150.0,101280.0
1990-07-13 15:00:00+00:00,21.47,73.35,420.75,849.94,83.05,336.15,0.41,337.0,101320.0
1990-07-13 16:00:00+00:00,23.31,60.05,576.05,852.65,105.4,345.85,1.17,348.0,101290.0
1990-07-13 17:00:00+00:00,25.1,52.6,679.65,740.08,170.65,353.4,1.93,348.0,101270.0
1990-07-13 18:00:00+00:00,26.67,44.7,759.95,666.78,229.6,366.95,2.55,348.0,101220.0
1990-07-13 19:00:00+00:00,27.43,41.8,765.85,541.18,296.35,375.05,2.97,346.0,101230.0
1990-07-13 20:00:00+00:00,28.35,39.25,650.6,350.1,335.75,379.1,2.97,340.0,101190.0
1990-07-13 21:00:00+00:00,28.79,38.0,634.85,325.94,345.25,390.35,2.41,336.0,101160.0
1990-07-13 22:00:00+00:00,29.19,35.6,539.15,228.97,347.75,391.9,1.79,342.0,101140.0
1990-07-13 23:00:00+00:00,29.35,35.6,431.1,193.14,287.2,397.5,1.45,10.0,101130.0
1990-07-14 00:00:00+00:00,29.28,36.85,307.35,106.28,241.35,393.25,1.45,357.0,101070.0
1990-07-14 01:00:00+00:00,28.89,36.7,196.1,88.86,153.95,393.15,1.31,310.0,101070.0
1990-07-14 02:00:00+00:00,28.34,39.25,96.15,65.62,75.55,393.05,0.76,282.0,101070.0
1990-07-14 03:00:00+00:00,27.16,49.55,23.55,38.81,17.7,389.0,0.9,54.0,101070.0
1990-07-14 04:00:00+00:00,25.59,52.75,0.0,-0.0,0.0,380.45,1.86,53.0,101070.0
1990-07-14 05:00:00+00:00,24.14,58.2,0.0,-0.0,0.0,383.75,1.66,57.0,101120.0
1990-07-14 06:00:00+00:00,23.07,68.75,0.0,-0.0,0.0,386.1,1.17,59.0,101120.0
1990-07-14 07:00:00+00:00,21.64,66.25,0.0,-0.0,0.0,375.25,3.24,186.0,101210.0
1990-07-14 08:00:00+00:00,20.65,70.8,0.0,-0.0,0.0,373.1,3.03,184.0,101270.0
1990-07-14 09:00:00+00:00,19.79,73.2,0.0,-0.0,0.0,366.15,2.97,181.0,101300.0
1990-07-14 10:00:00+00:00,18.93,75.65,0.0,-0.0,0.0,353.4,3.03,184.0,101300.0
1990-07-14 11:00:00+00:00,18.35,78.25,0.0,-0.0,0.0,347.55,2.83,188.0,101300.0
1990-07-14 12:00:00+00:00,17.78,80.9,0.0,-0.0,0.0,338.85,2.48,201.0,101300.0
1990-07-14 13:00:00+00:00,17.4,86.65,34.45,0.0,34.45,338.3,2.28,202.0,101310.0
1990-07-14 14:00:00+00:00,17.91,83.75,245.25,787.94,62.3,336.15,2.34,190.0,101320.0
1990-07-14 15:00:00+00:00,19.1,75.7,394.6,755.37,95.95,340.6,2.41,190.0,101340.0
1990-07-14 16:00:00+00:00,20.55,73.2,576.0,902.0,79.7,350.3,2.21,200.0,101360.0
1990-07-14 17:00:00+00:00,22.23,64.1,718.45,907.78,95.55,347.95,2.07,210.0,101350.0
1990-07-14 18:00:00+00:00,24.0,58.1,812.45,900.52,97.45,358.8,1.86,217.0,101300.0
1990-07-14 19:00:00+00:00,24.49,56.25,887.0,925.84,84.95,366.35,1.72,233.0,101380.0
1990-07-14 20:00:00+00:00,25.82,51.05,906.6,909.24,89.95,363.25,1.45,245.0,101340.0
1990-07-14 21:00:00+00:00,26.98,47.9,865.15,872.22,91.1,367.7,1.1,269.0,101320.0
1990-07-14 22:00:00+00:00,27.8,44.95,765.05,793.43,102.65,373.1,1.03,299.0,101270.0
1990-07-14 23:00:00+00:00,28.35,43.55,654.95,769.85,82.2,375.65,1.17,306.0,101230.0
1990-07-15 00:00:00+00:00,28.6,43.55,503.55,689.5,76.2,375.85,1.17,324.0,101170.0
1990-07-15 01:00:00+00:00,28.46,43.55,331.65,563.75,65.0,377.1,1.17,349.0,101150.0
1990-07-15 02:00:00+00:00,28.0,44.95,169.1,392.56,46.45,376.6,1.52,4.0,101120.0
1990-07-15 03:00:00+00:00,27.1,47.9,38.25,148.25,16.15,370.4,1.59,359.0,101130.0
1990-07-15 04:00:00+00:00,25.7,52.85,0.0,-0.0,0.0,364.8,1.59,8.0,101120.0
1990-07-15 05:00:00+00:00,24.02,62.25,0.0,-0.0,0.0,360.35,1.38,36.0,101190.0
1990-07-15 06:00:00+00:00,23.11,64.2,0.0,-0.0,0.0,356.85,1.1,61.0,101190.0
1990-07-15 07:00:00+00:00,21.14,70.9,0.0,-0.0,0.0,343.9,1.66,160.0,101210.0
1990-07-15 08:00:00+00:00,20.0,78.45,0.0,-0.0,0.0,340.4,1.93,183.0,101220.0
1990-07-15 09:00:00+00:00,19.03,83.85,0.0,-0.0,0.0,335.55,2.0,179.0,101210.0
1990-07-15 10:00:00+00:00,18.27,86.75,0.0,-0.0,0.0,336.95,1.86,173.0,101230.0
1990-07-15 11:00:00+00:00,17.49,92.85,0.0,-0.0,0.0,331.9,1.72,174.0,101230.0
1990-07-15 12:00:00+00:00,16.86,92.8,0.0,-0.0,0.0,329.75,1.52,182.0,101220.0
1990-07-15 13:00:00+00:00,16.5,92.8,33.3,0.0,33.3,326.5,1.38,197.0,101230.0
1990-07-15 14:00:00+00:00,18.44,89.75,254.3,864.54,55.45,331.5,1.1,215.0,101240.0
1990-07-15 15:00:00+00:00,20.17,78.45,412.9,868.14,71.4,333.85,1.03,222.0,101250.0
1990-07-15 16:00:00+00:00,21.75,71.0,577.7,906.9,80.35,338.5,0.9,231.0,101240.0
1990-07-15 17:00:00+00:00,23.51,66.55,726.0,935.14,85.85,345.05,0.69,261.0,101230.0
1990-07-15 18:00:00+00:00,25.31,56.5,829.4,930.88,91.65,352.8,0.76,308.0,101190.0
1990-07-15 19:00:00+00:00,25.72,47.65,892.3,923.6,93.4,354.75,1.45,344.0,101240.0
1990-07-15 20:00:00+00:00,27.07,43.15,905.15,904.87,93.5,357.25,1.72,344.0,101190.0
1990-07-15 21:00:00+00:00,28.16,40.5,869.15,877.39,91.5,361.9,1.79,347.0,101160.0
1990-07-15 22:00:00+00:00,28.99,36.7,787.25,838.98,87.75,365.2,1.79,347.0,101090.0
1990-07-15 23:00:00+00:00,29.58,35.6,666.4,788.93,80.35,366.15,2.07,342.0,101050.0
1990-07-16 00:00:00+00:00,29.57,35.6,511.3,706.79,74.15,365.55,2.41,349.0,101000.0
1990-07-16 01:00:00+00:00,29.04,36.7,341.15,589.0,63.4,363.55,2.55,351.0,100950.0
1990-07-16 02:00:00+00:00,28.06,39.1,173.25,407.59,46.55,360.55,2.41,351.0,100940.0
1990-07-16 03:00:00+00:00,26.5,44.55,38.85,155.12,16.0,354.55,1.93,355.0,100920.0
1990-07-16 04:00:00+00:00,24.62,50.7,0.0,-0.0,0.0,348.35,1.86,5.0,100890.0
1990-07-16 05:00:00+00:00,23.02,55.9,0.0,-0.0,0.0,342.35,1.72,25.0,100930.0
1990-07-16 06:00:00+00:00,21.53,63.9,0.0,-0.0,0.0,339.05,1.72,45.0,100910.0
1990-07-16 07:00:00+00:00,20.15,70.7,0.0,-0.0,0.0,338.3,1.86,43.0,100960.0
1990-07-16 08:00:00+00:00,19.17,75.7,0.0,-0.0,0.0,337.3,1.52,50.0,100920.0
1990-07-16 09:00:00+00:00,18.76,78.3,0.0,-0.0,0.0,335.4,1.1,48.0,100910.0
1990-07-16 10:00:00+00:00,19.34,75.7,0.0,-0.0,0.0,332.5,0.62,45.0,100910.0
1990-07-16 11:00:00+00:00,19.21,75.7,0.0,-0.0,0.0,330.75,0.34,68.0,100900.0
1990-07-16 12:00:00+00:00,19.14,73.15,0.0,-0.0,0.0,328.05,0.28,115.0,100880.0
1990-07-16 13:00:00+00:00,19.06,75.65,33.8,0.0,33.8,328.2,0.69,150.0,100890.0
1990-07-16 14:00:00+00:00,18.5,86.75,253.6,866.88,56.15,329.55,0.62,166.0,100910.0
1990-07-16 15:00:00+00:00,21.09,73.3,424.55,906.81,69.7,334.0,0.48,200.0,100920.0
1990-07-16 16:00:00+00:00,22.85,64.2,587.45,929.29,79.55,341.2,0.41,229.0,100960.0
1990-07-16 17:00:00+00:00,24.49,56.25,727.65,939.11,86.35,348.75,0.55,262.0,100940.0
1990-07-16 18:00:00+00:00,26.1,51.05,833.5,938.64,91.0,355.1,0.69,271.0,100910.0
1990-07-16 19:00:00+00:00,26.59,47.75,895.1,928.34,93.35,356.5,1.1,290.0,100970.0
1990-07-16 20:00:00+00:00,27.88,44.95,907.85,908.92,93.7,362.65,1.17,299.0,100920.0
1990-07-16 21:00:00+00:00,28.98,40.75,870.75,879.64,92.15,365.55,1.24,312.0,100890.0
1990-07-16 22:00:00+00:00,29.73,36.95,786.8,839.5,87.85,369.85,1.31,325.0,100850.0
1990-07-16 23:00:00+00:00,30.18,36.95,662.0,781.18,82.65,371.55,1.45,339.0,100790.0
1990-07-17 00:00:00+00:00,30.19,35.7,507.75,702.14,74.45,371.0,1.72,346.0,100710.0
1990-07-17 01:00:00+00:00,29.75,35.7,337.2,582.6,63.35,369.35,1.93,351.0,100670.0
1990-07-17 02:00:00+00:00,28.85,38.0,169.85,399.3,46.4,366.55,2.14,352.0,100640.0
1990-07-17 03:00:00+00:00,27.33,43.3,37.15,147.49,15.7,362.3,2.07,355.0,100630.0
1990-07-17 04:00:00+00:00,25.33,50.95,0.0,-0.0,0.0,356.85,1.72,2.0,100650.0
1990-07-17 05:00:00+00:00,23.83,58.1,0.0,-0.0,0.0,352.0,0.83,14.0,100710.0
1990-07-17 06:00:00+00:00,22.0,71.0,0.0,-0.0,0.0,347.95,1.03,184.0,100730.0
1990-07-17 07:00:00+00:00,20.44,73.2,0.0,-0.0,0.0,338.3,2.21,195.0,100750.0
1990-07-17 08:00:00+00:00,19.36,75.7,0.0,-0.0,0.0,334.6,2.48,187.0,100830.0
1990-07-17 09:00:00+00:00,18.3,78.25,0.0,-0.0,0.0,330.15,2.76,191.0,100790.0
1990-07-17 10:00:00+00:00,17.51,80.85,0.0,-0.0,0.0,329.95,2.83,200.0,100870.0
1990-07-17 11:00:00+00:00,16.8,80.8,0.0,-0.0,0.0,332.3,3.1,196.0,100860.0
1990-07-17 12:00:00+00:00,16.25,83.6,0.0,-0.0,0.0,335.2,3.24,194.0,100880.0
1990-07-17 13:00:00+00:00,15.9,86.5,34.05,0.0,34.05,334.8,3.38,194.0,100890.0
1990-07-17 14:00:00+00:00,16.24,80.75,213.0,629.77,71.0,335.0,3.59,197.0,100900.0
1990-07-17 15:00:00+00:00,17.09,75.4,328.8,534.28,120.85,341.75,3.59,200.0,100940.0
1990-07-17 16:00:00+00:00,18.09,68.05,510.85,674.02,143.75,356.65,3.45,200.0,100990.0
1990-07-17 17:00:00+00:00,19.6,59.35,665.95,798.63,121.95,346.2,3.38,199.0,100980.0
1990-07-17 18:00:00+00:00,20.85,59.5,634.35,573.22,181.8,343.5,3.1,203.0,100940.0
1990-07-17 19:00:00+00:00,20.08,55.3,788.2,741.39,148.95,359.4,2.41,207.0,101070.0
1990-07-17 20:00:00+00:00,21.54,53.6,781.95,726.77,131.9,348.95,2.14,211.0,101040.0
1990-07-17 21:00:00+00:00,22.78,50.3,812.95,799.3,106.45,359.55,1.86,217.0,101000.0
1990-07-17 22:00:00+00:00,23.96,48.8,734.4,751.08,110.0,351.45,1.45,226.0,100960.0
1990-07-17 23:00:00+00:00,24.63,47.25,650.35,754.38,91.85,356.5,1.17,239.0,100910.0
1990-07-18 00:00:00+00:00,25.08,45.75,503.0,692.43,76.7,349.3,0.9,251.0,100870.0
1990-07-18 01:00:00+00:00,25.1,45.75,319.8,534.32,69.5,348.85,0.62,257.0,100830.0
1990-07-18 02:00:00+00:00,24.75,45.75,167.6,392.17,47.05,346.4,0.48,251.0,100790.0
1990-07-18 03:00:00+00:00,24.2,47.25,35.9,142.89,15.4,344.3,0.34,258.0,100790.0
1990-07-18 04:00:00+00:00,23.15,54.1,0.0,-0.0,0.0,338.5,0.48,348.0,100790.0
1990-07-18 05:00:00+00:00,21.75,59.7,0.0,-0.0,0.0,333.85,0.28,54.0,100870.0
1990-07-18 06:00:00+00:00,19.69,65.95,0.0,-0.0,0.0,331.1,1.52,172.0,100890.0
1990-07-18 07:00:00+00:00,18.57,70.45,0.0,-0.0,0.0,341.4,2.07,184.0,100990.0
1990-07-18 08:00:00+00:00,17.58,72.9,0.0,-0.0,0.0,332.85,2.28,194.0,101050.0
1990-07-18 09:00:00+00:00,16.61,78.0,0.0,-0.0,0.0,323.2,2.48,195.0,101040.0
1990-07-18 10:00:00+00:00,15.86,80.65,0.0,-0.0,0.0,324.95,2.55,196.0,101090.0
1990-07-18 11:00:00+00:00,15.23,83.5,0.0,-0.0,0.0,322.8,2.62,203.0,101080.0
1990-07-18 12:00:00+00:00,14.76,86.45,0.0,-0.0,0.0,321.85,2.55,200.0,101100.0
1990-07-18 13:00:00+00:00,14.5,86.4,45.85,0.0,45.85,328.8,2.62,198.0,101100.0
1990-07-18 14:00:00+00:00,14.87,83.45,182.75,421.04,88.8,337.7,2.62,201.0,101130.0
1990-07-18 15:00:00+00:00,15.87,77.85,325.15,470.08,143.2,341.2,2.83,201.0,101180.0
1990-07-18 16:00:00+00:00,17.15,70.3,527.55,733.75,129.35,346.4,2.62,201.0,101210.0
1990-07-18 17:00:00+00:00,18.7,63.5,645.55,648.06,205.25,343.7,2.28,207.0,101210.0
1990-07-18 18:00:00+00:00,20.23,61.5,705.35,579.89,248.45,346.6,1.93,214.0,101200.0
1990-07-18 19:00:00+00:00,20.27,59.35,819.3,767.9,158.3,364.6,1.45,222.0,101320.0
1990-07-18 20:00:00+00:00,21.82,53.75,864.0,813.25,137.7,365.95,1.45,228.0,101290.0
1990-07-18 21:00:00+00:00,23.12,52.1,806.5,747.74,146.55,356.5,1.03,242.0,101250.0
1990-07-18 22:00:00+00:00,23.98,48.8,710.1,632.08,185.45,363.85,0.76,258.0,101230.0
1990-07-18 23:00:00+00:00,24.57,47.25,619.45,656.37,134.4,364.4,0.83,242.0,101190.0
1990-07-19 00:00:00+00:00,24.95,45.75,444.4,475.16,152.6,364.4,0.83,247.0,101150.0
1990-07-19 01:00:00+00:00,24.86,44.15,268.0,309.37,123.6,367.25,0.55,255.0,101110.0
1990-07-19 02:00:00+00:00,24.54,45.6,120.8,132.4,80.35,368.65,0.14,305.0,101070.0
1990-07-19 03:00:00+00:00,23.96,48.8,24.35,31.83,19.85,373.9,0.83,357.0,101040.0
1990-07-19 04:00:00+00:00,22.51,55.8,0.0,-0.0,0.0,371.2,1.66,353.0,101040.0
1990-07-19 05:00:00+00:00,21.02,61.6,0.0,-0.0,0.0,367.3,1.45,356.0,101080.0
1990-07-19 06:00:00+00:00,19.93,65.95,0.0,-0.0,0.0,370.2,0.9,351.0,101070.0
1990-07-19 07:00:00+00:00,19.75,68.3,0.0,-0.0,0.0,363.25,1.17,180.0,101140.0
1990-07-19 08:00:00+00:00,18.99,73.05,0.0,-0.0,0.0,358.4,1.66,205.0,101150.0
1990-07-19 09:00:00+00:00,18.29,75.55,0.0,-0.0,0.0,358.4,1.93,206.0,101130.0
1990-07-19 10:00:00+00:00,17.74,75.45,0.0,-0.0,0.0,361.3,2.28,200.0,101130.0
1990-07-19 11:00:00+00:00,17.06,80.8,0.0,-0.0,0.0,350.5,2.41,196.0,101130.0
1990-07-19 12:00:00+00:00,16.58,80.8,0.0,-0.0,0.0,352.6,2.48,197.0,101140.0
1990-07-19 13:00:00+00:00,16.35,83.6,35.5,0.0,35.5,363.45,2.69,196.0,101150.0
1990-07-19 14:00:00+00:00,16.64,80.8,118.0,193.89,75.2,365.95,3.24,194.0,101140.0
1990-07-19 15:00:00+00:00,17.25,78.1,223.9,202.28,146.05,363.45,3.93,192.0,101130.0
1990-07-19 16:00:00+00:00,18.4,72.95,289.1,152.21,206.8,381.65,4.69,194.0,101080.0
1990-07-19 17:00:00+00:00,19.58,68.2,403.65,352.19,165.0,387.65,4.9,200.0,101070.0
1990-07-19 18:00:00+00:00,20.82,66.05,543.45,295.32,311.25,386.1,5.31,205.0,101030.0
1990-07-19 19:00:00+00:00,22.26,61.95,602.0,372.52,281.9,395.4,5.86,202.0,100990.0
1990-07-19 20:00:00+00:00,23.62,60.05,579.6,390.5,231.4,385.7,6.28,209.0,100930.0
1990-07-19 21:00:00+00:00,24.19,56.25,528.0,305.59,258.7,398.3,6.55,215.0,100890.0
1990-07-19 22:00:00+00:00,24.46,56.25,437.75,290.17,197.3,406.2,6.55,222.0,100870.0
1990-07-19 23:00:00+00:00,24.23,54.35,369.9,259.03,178.85,405.05,5.45,227.0,100870.0
1990-07-20 00:00:00+00:00,23.83,56.15,251.45,245.88,100.85,397.1,4.83,235.0,100850.0
1990-07-20 01:00:00+00:00,22.81,57.9,213.95,286.68,80.65,389.5,3.59,231.0,100810.0
1990-07-20 02:00:00+00:00,22.04,61.85,80.85,130.29,41.3,383.0,2.97,228.0,100810.0
1990-07-20 03:00:00+00:00,20.87,66.05,18.65,58.9,10.45,378.15,2.14,220.0,100790.0
1990-07-20 04:00:00+00:00,19.56,70.65,0.0,-0.0,0.0,367.9,1.45,209.0,100790.0
1990-07-20 05:00:00+00:00,18.45,78.25,0.0,-0.0,0.0,366.55,0.48,180.0,100820.0
1990-07-20 06:00:00+00:00,17.63,83.75,0.0,-0.0,0.0,366.15,0.0,167.0,100800.0
1990-07-20 07:00:00+00:00,16.88,89.65,0.0,-0.0,0.0,368.3,1.24,188.0,100760.0
1990-07-20 08:00:00+00:00,16.3,92.8,0.0,-0.0,0.0,363.45,0.9,164.0,100740.0
1990-07-20 09:00:00+00:00,15.98,92.75,0.0,-0.0,0.0,364.0,0.69,66.0,100740.0
1990-07-20 10:00:00+00:00,15.25,96.0,0.0,-0.0,0.0,354.55,0.97,53.0,100740.0
1990-07-20 11:00:00+00:00,14.83,96.0,0.0,-0.0,0.0,354.15,1.03,54.0,100740.0
1990-07-20 12:00:00+00:00,14.46,96.0,0.0,-0.0,0.0,351.45,0.62,53.0,100760.0
1990-07-20 13:00:00+00:00,14.2,96.0,20.35,0.0,20.35,346.6,0.34,65.0,100790.0
1990-07-20 14:00:00+00:00,14.47,96.0,113.8,272.56,54.3,347.75,0.41,96.0,100790.0
1990-07-20 15:00:00+00:00,14.84,92.7,182.3,254.95,84.75,342.75,0.34,120.0,100830.0
1990-07-20 16:00:00+00:00,15.2,89.55,288.05,315.6,118.05,354.55,0.48,134.0,100860.0
1990-07-20 17:00:00+00:00,15.58,86.5,379.7,221.38,230.1,357.65,0.41,186.0,100890.0
1990-07-20 18:00:00+00:00,15.88,83.55,424.75,262.81,218.55,361.5,0.34,220.0,100890.0
1990-07-20 19:00:00+00:00,16.86,67.75,526.75,297.82,271.3,362.1,0.62,201.0,100920.0
1990-07-20 20:00:00+00:00,17.7,61.05,570.25,422.65,194.0,356.65,0.55,234.0,100890.0
1990-07-20 21:00:00+00:00,18.7,57.1,604.4,433.56,222.95,369.65,0.69,238.0,100890.0
1990-07-20 22:00:00+00:00,19.53,53.25,583.6,463.48,200.2,364.0,0.83,232.0,100840.0
1990-07-20 23:00:00+00:00,20.17,51.5,381.45,272.81,180.65,359.55,0.69,234.0,100810.0
1990-07-21 00:00:00+00:00,19.97,51.5,293.4,262.29,133.2,353.55,0.41,265.0,100770.0
1990-07-21 01:00:00+00:00,20.03,49.7,179.5,190.24,91.4,358.15,0.41,322.0,100740.0
1990-07-21 02:00:00+00:00,19.45,53.25,54.35,2.99,53.45,357.25,1.45,8.0,100750.0
1990-07-21 03:00:00+00:00,18.33,59.05,19.2,50.38,12.3,375.25,1.93,12.0,100770.0
1990-07-21 04:00:00+00:00,17.06,65.35,0.0,-0.0,0.0,345.25,1.93,11.0,100810.0
1990-07-21 05:00:00+00:00,16.31,70.1,0.0,-0.0,0.0,355.9,1.79,5.0,100870.0
1990-07-21 06:00:00+00:00,15.79,72.55,0.0,-0.0,0.0,359.75,1.52,1.0,100860.0
1990-07-21 07:00:00+00:00,15.04,77.75,0.0,-0.0,0.0,368.1,1.31,20.0,100920.0
1990-07-21 08:00:00+00:00,14.88,77.75,0.0,-0.0,0.0,364.6,1.03,15.0,100940.0
1990-07-21 09:00:00+00:00,14.77,77.75,0.0,-0.0,0.0,362.1,0.83,15.0,100950.0
1990-07-21 10:00:00+00:00,14.51,83.4,0.0,-0.0,0.0,351.65,0.62,15.0,100940.0
1990-07-21 11:00:00+00:00,14.35,86.4,0.0,-0.0,0.0,356.5,0.28,358.0,100960.0
1990-07-21 12:00:00+00:00,14.41,83.4,0.0,-0.0,0.0,353.55,0.07,248.0,101010.0
1990-07-21 13:00:00+00:00,14.17,86.4,26.15,0.0,26.15,350.5,0.55,178.0,101040.0
1990-07-21 14:00:00+00:00,14.46,83.4,97.4,199.49,54.35,350.5,0.76,182.0,101060.0
1990-07-21 15:00:00+00:00,14.86,80.55,198.35,206.66,119.75,348.95,0.97,205.0,101100.0
1990-07-21 16:00:00+00:00,15.5,77.8,307.15,254.76,170.45,352.4,1.24,221.0,101120.0
1990-07-21 17:00:00+00:00,16.43,72.65,496.4,422.18,211.9,359.4,1.1,229.0,101120.0
1990-07-21 18:00:00+00:00,17.61,63.3,488.95,357.14,209.35,342.95,0.83,231.0,101120.0
1990-07-21 19:00:00+00:00,18.32,59.05,760.5,585.06,259.6,362.1,0.48,226.0,101130.0
1990-07-21 20:00:00+00:00,20.0,51.5,761.3,625.01,205.85,358.6,0.69,248.0,101090.0
1990-07-21 21:00:00+00:00,20.99,49.8,806.45,788.26,114.1,360.55,0.9,263.0,101060.0
1990-07-21 22:00:00+00:00,21.83,46.6,780.85,821.77,102.3,327.25,1.03,284.0,101030.0
1990-07-21 23:00:00+00:00,22.35,46.75,675.7,818.35,74.65,329.75,0.97,304.0,100970.0
1990-07-22 00:00:00+00:00,22.53,46.75,515.2,731.38,69.8,323.75,0.55,290.0,100910.0
1990-07-22 01:00:00+00:00,22.53,46.75,330.15,579.55,62.9,322.7,0.34,264.0,100870.0
1990-07-22 02:00:00+00:00,22.27,46.75,159.85,395.06,41.6,324.35,0.14,308.0,100860.0
1990-07-22 03:00:00+00:00,21.76,50.05,32.2,136.72,13.8,320.85,0.9,11.0,100870.0
1990-07-22 04:00:00+00:00,20.01,57.3,0.0,-0.0,0.0,315.05,2.07,19.0,100890.0
1990-07-22 05:00:00+00:00,18.13,63.4,0.0,-0.0,0.0,311.95,2.14,23.0,100930.0
1990-07-22 06:00:00+00:00,16.56,75.25,0.0,-0.0,0.0,308.1,1.93,26.0,100940.0
1990-07-22 07:00:00+00:00,15.85,83.55,0.0,-0.0,0.0,306.95,1.59,58.0,100970.0
1990-07-22 08:00:00+00:00,14.58,86.45,0.0,-0.0,0.0,305.0,1.52,59.0,100980.0
1990-07-22 09:00:00+00:00,14.1,89.5,0.0,-0.0,0.0,303.65,1.24,55.0,100960.0
1990-07-22 10:00:00+00:00,14.34,89.5,0.0,-0.0,0.0,303.25,0.97,39.0,100960.0
1990-07-22 11:00:00+00:00,13.8,89.45,0.0,-0.0,0.0,306.35,1.03,9.0,100950.0
1990-07-22 12:00:00+00:00,13.9,89.45,0.0,-0.0,0.0,314.85,0.83,358.0,100980.0
1990-07-22 13:00:00+00:00,14.13,89.5,24.25,0.0,24.25,331.1,0.69,18.0,101000.0
1990-07-22 14:00:00+00:00,14.79,89.5,71.5,142.55,41.1,342.95,0.48,115.0,101060.0
1990-07-22 15:00:00+00:00,15.75,86.5,136.05,157.54,76.5,356.5,0.97,155.0,101130.0
1990-07-22 16:00:00+00:00,16.55,83.6,227.9,237.63,100.9,357.25,1.52,176.0,101180.0
1990-07-22 17:00:00+00:00,17.52,78.1,308.1,225.61,156.5,366.95,1.52,177.0,101190.0
1990-07-22 18:00:00+00:00,18.5,70.45,122.25,19.27,107.2,369.85,2.0,176.0,101200.0
1990-07-22 19:00:00+00:00,17.62,75.45,206.55,34.11,177.4,380.1,1.86,176.0,101200.0
1990-07-22 20:00:00+00:00,18.02,75.45,209.8,39.68,174.6,378.95,2.07,194.0,101240.0
1990-07-22 21:00:00+00:00,18.2,72.95,239.65,40.32,204.3,382.0,2.0,206.0,101250.0
1990-07-22 22:00:00+00:00,18.35,72.95,284.2,146.27,163.65,380.1,1.45,191.0,101250.0
1990-07-22 23:00:00+00:00,18.58,72.95,314.85,229.26,146.85,377.95,0.9,198.0,101220.0
1990-07-23 00:00:00+00:00,19.22,68.2,287.1,298.3,106.0,372.55,1.03,219.0,101190.0
1990-07-23 01:00:00+00:00,19.65,65.95,172.0,189.07,85.2,374.2,1.31,229.0,101160.0
1990-07-23 02:00:00+00:00,19.6,65.95,74.75,133.64,35.05,375.05,1.38,216.0,101140.0
1990-07-23 03:00:00+00:00,19.18,68.2,21.1,76.07,11.05,364.8,0.83,175.0,101140.0
1990-07-23 04:00:00+00:00,18.47,75.55,0.0,-0.0,0.0,347.95,1.38,115.0,101130.0
1990-07-23 05:00:00+00:00,17.5,83.7,0.0,-0.0,0.0,344.5,1.66,89.0,101120.0
1990-07-23 06:00:00+00:00,16.7,86.6,0.0,-0.0,0.0,343.9,1.52,80.0,101090.0
1990-07-23 07:00:00+00:00,16.89,86.6,0.0,-0.0,0.0,358.0,1.45,58.0,101050.0
1990-07-23 08:00:00+00:00,16.5,89.65,0.0,-0.0,0.0,358.6,1.52,65.0,101010.0
1990-07-23 09:00:00+00:00,16.04,92.75,0.0,-0.0,0.0,351.85,1.52,59.0,100990.0
1990-07-23 10:00:00+00:00,15.85,89.6,0.0,-0.0,0.0,351.05,1.31,49.0,100930.0
1990-07-23 11:00:00+00:00,16.68,83.65,0.0,-0.0,0.0,348.75,0.83,18.0,100890.0
1990-07-23 12:00:00+00:00,15.58,89.6,0.0,-0.0,0.0,358.0,1.1,49.0,100850.0
1990-07-23 13:00:00+00:00,16.75,83.65,31.25,0.0,31.25,358.8,0.69,84.0,100830.0
1990-07-23 14:00:00+00:00,16.28,92.8,89.1,50.31,78.5,370.6,0.76,145.0,100840.0
1990-07-23 15:00:00+00:00,17.63,86.7,128.0,103.83,89.0,377.2,1.66,175.0,100880.0
1990-07-23 16:00:00+00:00,17.88,89.75,100.15,19.54,89.75,377.95,2.69,197.0,100940.0
1990-07-23 17:00:00+00:00,17.49,89.7,87.75,0.0,87.75,387.25,3.17,204.0,100980.0
1990-07-23 18:00:00+00:00,16.88,89.65,190.9,9.56,183.45,389.55,3.17,199.0,100980.0
1990-07-23 19:00:00+00:00,17.44,83.7,120.85,0.53,120.4,376.8,3.72,196.0,100960.0
1990-07-23 20:00:00+00:00,16.52,89.65,88.8,0.0,88.8,378.15,4.07,209.0,100980.0
1990-07-23 21:00:00+00:00,15.68,89.6,124.25,0.0,124.25,376.4,4.41,211.0,101030.0
1990-07-23 22:00:00+00:00,15.4,92.75,90.25,0.0,90.25,371.2,3.72,198.0,101100.0
