time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-07-17 13:00:00+00:00,25.7,87.3,244.55,429.8,118.05,425.75,3.66,243.0,101670.0
1990-07-17 14:00:00+00:00,26.63,79.3,451.45,561.63,171.9,413.95,3.93,244.0,101690.0
1990-07-17 15:00:00+00:00,27.81,74.4,625.75,567.62,240.05,419.75,3.66,244.0,101670.0
1990-07-17 16:00:00+00:00,28.96,69.85,780.85,666.9,229.2,414.15,2.97,246.0,101680.0
1990-07-17 17:00:00+00:00,29.97,67.7,922.45,785.92,190.95,418.6,2.62,246.0,101680.0
1990-07-17 18:00:00+00:00,30.93,63.6,883.25,700.16,194.9,413.0,2.41,244.0,101640.0
1990-07-17 19:00:00+00:00,32.2,59.85,925.25,802.39,138.3,425.95,2.0,261.0,101570.0
1990-07-17 20:00:00+00:00,32.72,58.05,813.35,728.96,139.95,425.75,1.72,253.0,101500.0
1990-07-17 21:00:00+00:00,33.02,58.05,682.75,686.98,122.1,433.9,1.52,236.0,101440.0
1990-07-17 22:00:00+00:00,33.21,56.3,499.9,597.02,102.85,432.9,1.66,204.0,101400.0
1990-07-17 23:00:00+00:00,32.92,58.05,255.25,344.23,89.7,429.65,2.48,186.0,101350.0
1990-07-18 00:00:00+00:00,31.64,67.95,101.3,199.24,46.45,424.8,3.24,174.0,101360.0
1990-07-18 01:00:00+00:00,29.97,74.65,3.25,8.62,2.7,425.3,4.07,175.0,101340.0
1990-07-18 02:00:00+00:00,28.62,76.95,0.0,-0.0,0.0,420.75,4.0,182.0,101380.0
1990-07-18 03:00:00+00:00,27.61,79.35,0.0,-0.0,0.0,410.3,3.52,190.0,101410.0
1990-07-18 04:00:00+00:00,26.76,79.3,0.0,-0.0,0.0,401.0,3.1,199.0,101470.0
1990-07-18 05:00:00+00:00,26.01,84.5,0.0,-0.0,0.0,394.8,2.9,209.0,101450.0
1990-07-18 06:00:00+00:00,25.44,87.3,0.0,-0.0,0.0,390.95,2.9,214.0,101450.0
1990-07-18 07:00:00+00:00,25.45,93.15,0.0,-0.0,0.0,397.5,2.83,220.0,101420.0
1990-07-18 08:00:00+00:00,25.2,93.15,0.0,-0.0,0.0,390.95,2.9,222.0,101400.0
1990-07-18 09:00:00+00:00,25.03,96.2,0.0,-0.0,0.0,388.6,2.9,223.0,101400.0
1990-07-18 10:00:00+00:00,24.91,96.2,0.0,-0.0,0.0,389.2,2.9,221.0,101410.0
1990-07-18 11:00:00+00:00,24.92,96.2,0.0,-0.0,0.0,397.5,2.97,222.0,101420.0
1990-07-18 12:00:00+00:00,25.17,93.15,60.35,172.85,46.3,414.75,2.97,225.0,101460.0
1990-07-18 13:00:00+00:00,26.01,90.2,271.15,573.32,103.3,427.5,4.14,233.0,101510.0
1990-07-18 14:00:00+00:00,27.32,81.95,418.15,509.41,165.25,418.0,4.62,240.0,101510.0
1990-07-18 15:00:00+00:00,28.35,74.5,626.8,606.3,215.45,418.2,4.07,244.0,101500.0
1990-07-18 16:00:00+00:00,29.44,69.95,842.25,860.87,130.85,418.8,3.03,246.0,101470.0
1990-07-18 17:00:00+00:00,30.65,67.8,936.7,871.77,125.85,415.9,2.76,243.0,101450.0
1990-07-18 18:00:00+00:00,31.66,59.75,855.6,630.04,236.5,418.4,2.62,239.0,101400.0
1990-07-18 19:00:00+00:00,32.34,59.85,812.2,532.27,290.4,435.85,2.07,246.0,101330.0
1990-07-18 20:00:00+00:00,32.76,58.05,758.65,581.99,221.25,434.45,1.66,230.0,101270.0
1990-07-18 21:00:00+00:00,33.09,58.05,602.5,565.69,141.1,435.85,1.86,195.0,101250.0
1990-07-18 22:00:00+00:00,32.54,59.85,413.4,421.09,133.6,436.4,2.97,176.0,101220.0
1990-07-18 23:00:00+00:00,31.76,63.8,257.15,305.62,110.4,437.55,3.24,169.0,101130.0
1990-07-19 00:00:00+00:00,30.86,72.4,96.45,178.31,47.55,433.5,3.38,164.0,101130.0
1990-07-19 01:00:00+00:00,29.56,74.65,3.45,7.2,3.0,425.85,3.59,167.0,101140.0
1990-07-19 02:00:00+00:00,28.39,79.5,0.0,-0.0,0.0,421.9,3.59,180.0,101160.0
1990-07-19 03:00:00+00:00,27.52,81.95,0.0,-0.0,0.0,412.8,3.52,191.0,101170.0
1990-07-19 04:00:00+00:00,26.82,81.9,0.0,-0.0,0.0,406.6,3.24,199.0,101210.0
1990-07-19 05:00:00+00:00,26.17,84.55,0.0,-0.0,0.0,401.95,3.1,205.0,101200.0
1990-07-19 06:00:00+00:00,25.77,87.3,0.0,-0.0,0.0,401.55,3.1,206.0,101200.0
1990-07-19 07:00:00+00:00,25.76,93.2,0.0,-0.0,0.0,404.65,2.97,205.0,101180.0
1990-07-19 08:00:00+00:00,25.59,96.25,0.0,-0.0,0.0,405.45,3.24,205.0,101140.0
1990-07-19 09:00:00+00:00,25.56,96.25,0.0,-0.0,0.0,406.4,3.24,210.0,101150.0
1990-07-19 10:00:00+00:00,25.62,93.2,0.0,-0.0,0.0,410.45,3.17,216.0,101150.0
1990-07-19 11:00:00+00:00,25.76,93.2,0.0,-0.0,0.0,424.2,2.9,225.0,101160.0
1990-07-19 12:00:00+00:00,26.03,93.2,73.45,252.94,53.35,434.1,2.69,230.0,101180.0
1990-07-19 13:00:00+00:00,26.66,87.4,254.6,589.28,83.0,430.6,3.59,230.0,101240.0
1990-07-19 14:00:00+00:00,27.63,79.4,427.05,559.33,150.1,423.05,4.48,229.0,101260.0
1990-07-19 15:00:00+00:00,28.69,74.55,649.55,663.56,200.05,421.5,4.0,228.0,101270.0
1990-07-19 16:00:00+00:00,29.85,69.95,805.1,745.14,189.95,420.35,3.72,225.0,101270.0
1990-07-19 17:00:00+00:00,30.9,67.85,868.1,709.54,208.6,418.8,3.31,223.0,101260.0
1990-07-19 18:00:00+00:00,31.78,61.75,895.25,738.7,169.75,427.9,2.9,221.0,101260.0
1990-07-19 19:00:00+00:00,32.63,61.85,884.1,729.67,169.1,440.65,2.21,236.0,101180.0
1990-07-19 20:00:00+00:00,33.32,58.15,827.1,759.53,126.1,437.95,2.41,226.0,101110.0
1990-07-19 21:00:00+00:00,33.86,54.6,672.25,676.21,121.05,439.9,2.48,214.0,101060.0
1990-07-19 22:00:00+00:00,34.0,52.85,501.25,616.05,92.3,444.35,2.55,199.0,101020.0
1990-07-19 23:00:00+00:00,33.64,54.5,297.15,470.64,71.55,437.0,2.9,186.0,100980.0
1990-07-20 00:00:00+00:00,32.51,63.9,104.3,235.61,39.95,434.1,3.1,173.0,100940.0
1990-07-20 01:00:00+00:00,30.68,70.1,3.35,12.27,2.6,429.15,3.66,174.0,100970.0
1990-07-20 02:00:00+00:00,29.2,72.25,0.0,-0.0,0.0,422.1,3.93,181.0,101010.0
1990-07-20 03:00:00+00:00,28.17,74.5,0.0,-0.0,0.0,414.55,3.72,190.0,101100.0
1990-07-20 04:00:00+00:00,27.32,79.35,0.0,-0.0,0.0,408.15,3.52,198.0,101170.0
1990-07-20 05:00:00+00:00,26.58,84.55,0.0,-0.0,0.0,401.2,3.38,204.0,101160.0
1990-07-20 06:00:00+00:00,26.08,87.3,0.0,-0.0,0.0,399.05,3.17,210.0,101140.0
1990-07-20 07:00:00+00:00,25.56,93.15,0.0,-0.0,0.0,390.95,2.9,205.0,101130.0
1990-07-20 08:00:00+00:00,25.2,93.15,0.0,-0.0,0.0,389.2,2.83,210.0,101110.0
1990-07-20 09:00:00+00:00,25.08,96.2,0.0,-0.0,0.0,387.65,2.76,215.0,101110.0
1990-07-20 10:00:00+00:00,25.03,96.2,0.0,-0.0,0.0,389.0,2.69,219.0,101140.0
1990-07-20 11:00:00+00:00,25.01,96.2,0.0,-0.0,0.0,391.1,2.69,221.0,101170.0
1990-07-20 12:00:00+00:00,25.38,93.15,75.8,211.28,59.4,412.6,2.76,219.0,101230.0
1990-07-20 13:00:00+00:00,26.46,90.25,254.45,581.63,86.0,428.65,2.97,222.0,101280.0
1990-07-20 14:00:00+00:00,27.87,82.05,439.7,520.83,182.5,419.75,4.83,231.0,101300.0
1990-07-20 15:00:00+00:00,28.86,74.55,669.9,729.22,176.7,409.9,3.79,235.0,101300.0
1990-07-20 16:00:00+00:00,30.17,67.8,851.05,879.29,125.9,415.3,3.03,237.0,101310.0
1990-07-20 17:00:00+00:00,31.4,63.7,944.2,881.82,125.15,412.0,2.34,230.0,101320.0
1990-07-20 18:00:00+00:00,32.43,57.95,799.6,632.65,178.6,419.75,2.14,218.0,101300.0
1990-07-20 19:00:00+00:00,33.1,58.05,835.35,651.0,197.75,431.75,2.0,214.0,101270.0
1990-07-20 20:00:00+00:00,33.77,52.85,772.8,652.83,170.6,442.2,2.14,206.0,101230.0
1990-07-20 21:00:00+00:00,34.1,51.15,662.1,651.14,131.7,439.7,2.34,201.0,101180.0
1990-07-20 22:00:00+00:00,34.19,49.6,499.55,613.98,92.4,436.4,2.41,194.0,101150.0
1990-07-20 23:00:00+00:00,33.86,51.15,295.9,461.49,75.1,432.9,2.76,183.0,101130.0
1990-07-21 00:00:00+00:00,32.73,60.0,103.95,236.47,39.65,430.2,2.97,174.0,101130.0
1990-07-21 01:00:00+00:00,30.93,67.85,3.2,11.73,2.5,425.1,3.31,177.0,101120.0
1990-07-21 02:00:00+00:00,29.4,72.25,0.0,-0.0,0.0,418.6,3.52,185.0,101130.0
1990-07-21 03:00:00+00:00,28.4,74.5,0.0,-0.0,0.0,412.6,3.66,193.0,101170.0
1990-07-21 04:00:00+00:00,27.6,76.8,0.0,-0.0,0.0,407.4,3.59,202.0,101230.0
1990-07-21 05:00:00+00:00,26.88,79.3,0.0,-0.0,0.0,403.3,3.31,208.0,101260.0
1990-07-21 06:00:00+00:00,26.24,84.55,0.0,-0.0,0.0,399.25,3.03,210.0,101260.0
1990-07-21 07:00:00+00:00,25.57,93.15,0.0,-0.0,0.0,391.3,2.62,206.0,101260.0
1990-07-21 08:00:00+00:00,25.22,93.15,0.0,-0.0,0.0,390.95,2.83,212.0,101240.0
1990-07-21 09:00:00+00:00,25.23,96.25,0.0,-0.0,0.0,394.6,3.1,219.0,101240.0
1990-07-21 10:00:00+00:00,25.5,96.25,0.0,-0.0,0.0,413.4,3.52,226.0,101240.0
1990-07-21 11:00:00+00:00,25.76,93.2,0.0,-0.0,0.0,430.8,3.72,232.0,101240.0
1990-07-21 12:00:00+00:00,25.89,93.2,61.35,183.47,47.45,432.55,3.31,239.0,101330.0
1990-07-21 13:00:00+00:00,26.44,87.35,185.3,238.18,116.7,439.1,3.93,244.0,101400.0
1990-07-21 14:00:00+00:00,27.15,81.95,445.6,606.5,146.9,431.0,4.07,250.0,101420.0
1990-07-21 15:00:00+00:00,28.53,74.5,648.6,747.93,143.55,420.75,3.31,254.0,101430.0
1990-07-21 16:00:00+00:00,29.72,69.95,855.1,893.85,118.7,416.45,2.76,251.0,101420.0
1990-07-21 17:00:00+00:00,31.15,65.7,924.05,843.51,141.15,413.2,2.69,243.0,101400.0
1990-07-21 18:00:00+00:00,32.29,57.95,918.85,709.25,223.05,417.45,2.69,235.0,101360.0
1990-07-21 19:00:00+00:00,33.19,54.5,901.75,705.53,211.1,444.35,2.21,227.0,101360.0
1990-07-21 20:00:00+00:00,33.8,52.85,792.65,612.2,228.25,432.75,2.41,220.0,101290.0
1990-07-21 21:00:00+00:00,34.1,52.85,649.75,564.22,190.5,436.0,2.41,214.0,101240.0
1990-07-21 22:00:00+00:00,34.17,52.85,473.3,482.36,153.8,435.85,2.28,203.0,101190.0
1990-07-21 23:00:00+00:00,33.84,54.6,274.4,348.8,107.85,434.1,2.34,184.0,101170.0
1990-07-22 00:00:00+00:00,32.77,61.95,97.75,175.33,50.3,431.75,2.76,169.0,101180.0
1990-07-22 01:00:00+00:00,30.95,72.4,3.0,4.3,2.75,426.25,3.52,169.0,101180.0
1990-07-22 02:00:00+00:00,29.31,77.1,0.0,-0.0,0.0,419.55,3.86,179.0,101210.0
1990-07-22 03:00:00+00:00,28.35,76.95,0.0,-0.0,0.0,411.65,4.0,191.0,101250.0
1990-07-22 04:00:00+00:00,27.62,74.4,0.0,-0.0,0.0,405.25,3.86,203.0,101290.0
1990-07-22 05:00:00+00:00,26.83,79.3,0.0,-0.0,0.0,397.1,3.66,211.0,101290.0
1990-07-22 06:00:00+00:00,26.13,84.55,0.0,-0.0,0.0,391.7,3.45,215.0,101270.0
1990-07-22 07:00:00+00:00,25.79,87.3,0.0,-0.0,0.0,390.35,3.79,224.0,101250.0
1990-07-22 08:00:00+00:00,25.32,93.15,0.0,-0.0,0.0,386.3,3.52,230.0,101200.0
1990-07-22 09:00:00+00:00,25.02,96.2,0.0,-0.0,0.0,382.4,3.38,236.0,101210.0
1990-07-22 10:00:00+00:00,24.98,96.2,0.0,-0.0,0.0,383.4,3.38,238.0,101230.0
1990-07-22 11:00:00+00:00,25.05,96.2,0.0,-0.0,0.0,392.45,3.24,239.0,101230.0
1990-07-22 12:00:00+00:00,25.34,93.15,74.55,241.59,56.7,411.45,2.9,243.0,101280.0
1990-07-22 13:00:00+00:00,26.32,87.35,219.2,359.1,116.35,435.45,4.14,248.0,101330.0
1990-07-22 14:00:00+00:00,27.15,81.95,484.35,727.15,127.2,416.1,4.69,248.0,101340.0
1990-07-22 15:00:00+00:00,28.62,76.95,708.05,873.21,119.35,408.75,4.34,247.0,101300.0
1990-07-22 16:00:00+00:00,30.22,67.8,861.75,909.31,113.4,408.95,4.34,249.0,101270.0
1990-07-22 17:00:00+00:00,31.71,61.75,951.5,897.35,119.25,408.15,4.21,250.0,101250.0
1990-07-22 18:00:00+00:00,32.98,54.4,955.25,802.59,168.35,415.5,4.0,249.0,101210.0
1990-07-22 19:00:00+00:00,33.71,52.85,928.05,792.28,152.9,431.35,2.69,250.0,101200.0
1990-07-22 20:00:00+00:00,34.35,49.6,737.95,670.48,120.2,434.65,2.83,241.0,101120.0
1990-07-22 21:00:00+00:00,34.5,49.6,692.05,716.34,109.45,434.3,2.9,232.0,101060.0
1990-07-22 22:00:00+00:00,34.73,48.15,507.4,631.32,89.75,432.75,2.83,224.0,100970.0
1990-07-22 23:00:00+00:00,34.51,49.6,299.75,480.42,70.85,430.8,2.97,214.0,100930.0
1990-07-23 00:00:00+00:00,33.5,56.3,103.7,242.69,38.35,426.55,2.76,199.0,100880.0
1990-07-23 01:00:00+00:00,31.59,63.7,2.85,9.74,2.3,420.25,3.1,194.0,100900.0
1990-07-23 02:00:00+00:00,29.91,65.5,0.0,-0.0,0.0,412.0,3.66,202.0,100910.0
1990-07-23 03:00:00+00:00,28.76,67.6,0.0,-0.0,0.0,405.05,3.93,210.0,100960.0
1990-07-23 04:00:00+00:00,27.7,72.0,0.0,-0.0,0.0,399.65,3.52,212.0,101020.0
1990-07-23 05:00:00+00:00,26.76,76.7,0.0,-0.0,0.0,395.4,3.17,213.0,101030.0
1990-07-23 06:00:00+00:00,26.02,81.8,0.0,-0.0,0.0,390.35,3.24,212.0,101000.0
1990-07-23 07:00:00+00:00,25.5,90.2,0.0,-0.0,0.0,389.95,3.03,214.0,100950.0
1990-07-23 08:00:00+00:00,25.23,90.2,0.0,-0.0,0.0,392.45,3.1,215.0,100930.0
1990-07-23 09:00:00+00:00,24.99,93.15,0.0,-0.0,0.0,389.2,3.17,222.0,100940.0
1990-07-23 10:00:00+00:00,24.99,96.2,0.0,-0.0,0.0,392.1,3.1,232.0,100940.0
1990-07-23 11:00:00+00:00,25.06,96.2,0.0,-0.0,0.0,398.45,2.9,238.0,100970.0
1990-07-23 12:00:00+00:00,25.3,93.15,89.8,507.03,53.3,411.65,2.83,241.0,101000.0
1990-07-23 13:00:00+00:00,26.2,90.25,259.7,550.05,103.05,409.5,4.21,244.0,101050.0
1990-07-23 14:00:00+00:00,27.45,81.95,481.05,699.76,138.3,400.6,4.34,247.0,101070.0
1990-07-23 15:00:00+00:00,28.95,72.15,707.7,883.84,112.8,406.0,4.28,249.0,101080.0
1990-07-23 16:00:00+00:00,30.63,65.6,852.95,880.78,128.85,401.2,4.0,251.0,101090.0
1990-07-23 17:00:00+00:00,32.17,56.1,941.2,869.12,135.75,408.35,3.45,255.0,101070.0
1990-07-23 18:00:00+00:00,33.46,52.75,971.7,861.46,127.6,416.45,2.97,256.0,101030.0
1990-07-23 19:00:00+00:00,34.46,49.6,935.85,827.83,126.4,427.9,2.41,252.0,100970.0
1990-07-23 20:00:00+00:00,35.25,46.7,837.9,773.88,125.35,432.35,2.97,242.0,100900.0
1990-07-23 21:00:00+00:00,35.77,43.85,680.4,697.84,113.35,434.3,3.24,240.0,100830.0
1990-07-23 22:00:00+00:00,36.02,42.45,463.9,561.71,92.8,438.75,3.38,239.0,100800.0
1990-07-23 23:00:00+00:00,35.68,46.7,267.3,401.18,76.6,436.6,2.83,233.0,100750.0
1990-07-24 00:00:00+00:00,34.6,51.3,87.1,169.7,41.65,437.95,2.48,212.0,100740.0
1990-07-24 01:00:00+00:00,32.68,54.4,2.1,2.74,1.95,428.8,3.03,194.0,100780.0
1990-07-24 02:00:00+00:00,31.32,59.65,0.0,-0.0,0.0,434.45,3.52,199.0,100840.0
1990-07-24 03:00:00+00:00,30.28,63.5,0.0,-0.0,0.0,435.85,3.86,207.0,100910.0
1990-07-24 04:00:00+00:00,29.3,69.95,0.0,-0.0,0.0,432.9,3.66,212.0,100940.0
1990-07-24 05:00:00+00:00,28.54,74.5,0.0,-0.0,0.0,428.65,3.1,215.0,100950.0
1990-07-24 06:00:00+00:00,27.88,76.85,0.0,-0.0,0.0,421.3,2.62,218.0,100940.0
1990-07-24 07:00:00+00:00,27.14,81.95,0.0,-0.0,0.0,413.2,1.79,232.0,100960.0
1990-07-24 08:00:00+00:00,26.9,84.6,0.0,-0.0,0.0,422.85,1.79,249.0,100960.0
1990-07-24 09:00:00+00:00,27.04,84.6,0.0,-0.0,0.0,434.65,2.0,269.0,101010.0
1990-07-24 10:00:00+00:00,26.91,84.6,0.0,-0.0,0.0,435.85,1.17,335.0,101050.0
1990-07-24 11:00:00+00:00,26.74,84.6,0.0,-0.0,0.0,430.8,1.72,35.0,101120.0
1990-07-24 12:00:00+00:00,26.55,87.35,98.55,719.22,48.15,427.7,1.31,83.0,101160.0
1990-07-24 13:00:00+00:00,27.6,84.65,261.9,557.47,104.05,419.4,1.66,96.0,101200.0
1990-07-24 14:00:00+00:00,28.89,74.55,359.45,399.73,164.2,425.0,2.97,84.0,101250.0
1990-07-24 15:00:00+00:00,29.64,67.7,453.25,385.43,194.25,433.1,3.86,87.0,101300.0
1990-07-24 16:00:00+00:00,30.35,63.5,448.75,224.66,264.25,439.5,4.0,91.0,101330.0
1990-07-24 17:00:00+00:00,30.76,61.55,477.4,237.58,257.4,442.8,3.72,95.0,101320.0
1990-07-24 18:00:00+00:00,31.16,59.65,579.6,294.62,291.1,445.9,3.38,92.0,101320.0
1990-07-24 19:00:00+00:00,30.47,70.0,692.2,526.81,177.4,448.6,3.31,85.0,101300.0
1990-07-24 20:00:00+00:00,31.08,65.7,636.95,443.27,229.1,444.35,2.97,94.0,101240.0
1990-07-24 21:00:00+00:00,31.64,61.65,629.05,609.99,133.85,448.2,2.28,88.0,101180.0
1990-07-24 22:00:00+00:00,32.11,59.75,475.3,541.67,117.95,440.65,1.45,83.0,101140.0
1990-07-24 23:00:00+00:00,32.24,56.1,254.05,383.09,72.4,438.15,1.03,107.0,101120.0
1990-07-25 00:00:00+00:00,31.93,57.85,93.1,201.83,39.35,437.95,0.97,142.0,101110.0
1990-07-25 01:00:00+00:00,30.98,63.6,2.45,6.61,2.1,430.3,1.66,189.0,101150.0
1990-07-25 02:00:00+00:00,29.34,69.95,0.0,-0.0,0.0,422.45,2.14,201.0,101190.0
1990-07-25 03:00:00+00:00,28.18,76.95,0.0,-0.0,0.0,413.95,2.21,210.0,101250.0
1990-07-25 04:00:00+00:00,27.28,81.95,0.0,-0.0,0.0,406.2,2.07,220.0,101270.0
1990-07-25 05:00:00+00:00,26.48,87.35,0.0,-0.0,0.0,400.6,1.86,237.0,101280.0
1990-07-25 06:00:00+00:00,25.78,90.2,0.0,-0.0,0.0,395.75,1.79,257.0,101270.0
1990-07-25 07:00:00+00:00,25.22,93.15,0.0,-0.0,0.0,392.65,1.59,249.0,101330.0
1990-07-25 08:00:00+00:00,24.53,96.2,0.0,-0.0,0.0,390.95,1.38,284.0,101330.0
1990-07-25 09:00:00+00:00,24.1,96.2,0.0,-0.0,0.0,390.15,1.52,327.0,101340.0
1990-07-25 10:00:00+00:00,23.84,96.2,0.0,-0.0,0.0,389.4,1.59,345.0,101360.0
1990-07-25 11:00:00+00:00,23.64,96.2,0.0,-0.0,0.0,388.0,1.59,350.0,101360.0
1990-07-25 12:00:00+00:00,23.53,96.2,111.2,1016.89,41.9,386.3,1.59,358.0,101420.0
1990-07-25 13:00:00+00:00,25.57,90.2,314.0,852.89,73.9,391.9,1.38,13.0,101470.0
1990-07-25 14:00:00+00:00,27.85,72.0,523.65,883.52,93.3,391.9,1.52,34.0,101490.0
1990-07-25 15:00:00+00:00,29.62,61.35,703.1,889.0,106.7,398.3,1.66,52.0,101510.0
1990-07-25 16:00:00+00:00,30.83,53.9,852.4,895.56,117.75,403.7,1.66,53.0,101510.0
1990-07-25 17:00:00+00:00,31.77,49.0,940.3,884.17,122.2,409.5,1.72,43.0,101490.0
1990-07-25 18:00:00+00:00,32.59,45.95,689.2,563.58,137.7,415.5,2.0,40.0,101450.0
1990-07-25 19:00:00+00:00,32.64,45.95,808.25,671.9,152.1,432.9,2.76,51.0,101420.0
1990-07-25 20:00:00+00:00,33.11,44.55,617.55,387.64,261.15,434.45,2.9,51.0,101360.0
1990-07-25 21:00:00+00:00,33.2,41.8,590.5,495.51,188.65,432.15,2.55,57.0,101310.0
1990-07-25 22:00:00+00:00,33.39,41.8,472.5,532.48,121.75,438.75,2.41,64.0,101220.0
1990-07-25 23:00:00+00:00,33.29,41.8,298.1,478.09,72.0,431.2,2.07,75.0,101170.0
1990-07-26 00:00:00+00:00,32.66,47.5,101.6,241.39,37.7,413.75,1.45,110.0,101130.0
1990-07-26 01:00:00+00:00,31.06,57.6,2.3,8.81,1.85,408.25,1.72,163.0,101120.0
1990-07-26 02:00:00+00:00,29.12,63.3,0.0,-0.0,0.0,399.65,2.34,193.0,101130.0
1990-07-26 03:00:00+00:00,27.83,65.2,0.0,-0.0,0.0,395.55,2.55,210.0,101200.0
1990-07-26 04:00:00+00:00,27.0,69.5,0.0,-0.0,0.0,391.9,2.48,224.0,101260.0
1990-07-26 05:00:00+00:00,26.28,71.75,0.0,-0.0,0.0,389.55,2.34,242.0,101280.0
1990-07-26 06:00:00+00:00,25.65,74.1,0.0,-0.0,0.0,386.85,2.34,260.0,101270.0
1990-07-26 07:00:00+00:00,24.96,87.25,0.0,-0.0,0.0,386.85,2.07,225.0,101260.0
1990-07-26 08:00:00+00:00,24.36,90.1,0.0,-0.0,0.0,384.15,1.93,238.0,101240.0
1990-07-26 09:00:00+00:00,23.89,93.1,0.0,-0.0,0.0,382.4,1.93,244.0,101260.0
1990-07-26 10:00:00+00:00,23.54,93.05,0.0,-0.0,0.0,382.4,1.93,247.0,101270.0
1990-07-26 11:00:00+00:00,23.25,93.05,0.0,-0.0,0.0,383.0,1.79,258.0,101290.0
1990-07-26 12:00:00+00:00,22.99,96.15,110.55,957.59,47.15,383.0,1.52,269.0,101330.0
1990-07-26 13:00:00+00:00,25.2,84.45,304.6,780.04,86.3,385.1,1.24,282.0,101410.0
1990-07-26 14:00:00+00:00,27.69,72.0,520.65,865.74,100.15,396.75,1.59,289.0,101420.0
1990-07-26 15:00:00+00:00,29.72,65.5,713.75,900.64,110.55,397.5,1.79,287.0,101450.0
1990-07-26 16:00:00+00:00,31.31,55.85,861.85,907.24,118.45,405.25,1.66,285.0,101420.0
1990-07-26 17:00:00+00:00,32.4,49.15,931.95,864.84,132.4,411.05,0.9,292.0,101400.0
1990-07-26 18:00:00+00:00,33.18,44.7,867.1,734.29,149.05,421.9,0.55,330.0,101360.0
1990-07-26 19:00:00+00:00,33.45,43.2,863.95,724.98,156.45,432.15,0.55,26.0,101350.0
1990-07-26 20:00:00+00:00,33.98,41.95,737.8,666.89,125.15,429.85,1.17,53.0,101270.0
1990-07-26 21:00:00+00:00,34.36,39.3,659.25,675.65,111.9,423.25,1.93,63.0,101250.0
1990-07-26 22:00:00+00:00,34.5,39.3,474.95,553.5,110.95,430.0,1.79,79.0,101150.0
1990-07-26 23:00:00+00:00,34.38,39.3,286.3,458.54,70.05,426.35,1.66,112.0,101120.0
1990-07-27 00:00:00+00:00,33.37,46.2,89.6,199.97,37.0,419.35,1.86,164.0,101100.0
1990-07-27 01:00:00+00:00,31.24,55.85,2.1,7.13,1.75,412.7,2.76,177.0,101100.0
1990-07-27 02:00:00+00:00,29.41,61.35,0.0,-0.0,0.0,404.1,3.1,179.0,101130.0
1990-07-27 03:00:00+00:00,28.2,67.5,0.0,-0.0,0.0,398.65,3.03,178.0,101180.0
1990-07-27 04:00:00+00:00,27.25,74.3,0.0,-0.0,0.0,394.4,2.83,178.0,101240.0
1990-07-27 05:00:00+00:00,26.54,79.2,0.0,-0.0,0.0,391.5,2.62,187.0,101270.0
1990-07-27 06:00:00+00:00,25.95,81.8,0.0,-0.0,0.0,388.6,2.48,200.0,101290.0
1990-07-27 07:00:00+00:00,25.48,84.45,0.0,-0.0,0.0,387.05,2.34,230.0,101290.0
1990-07-27 08:00:00+00:00,24.92,84.4,0.0,-0.0,0.0,386.3,2.34,249.0,101290.0
1990-07-27 09:00:00+00:00,24.48,84.35,0.0,-0.0,0.0,385.1,2.21,256.0,101330.0
1990-07-27 10:00:00+00:00,24.03,84.35,0.0,-0.0,0.0,384.15,2.14,255.0,101320.0
1990-07-27 11:00:00+00:00,23.66,84.35,0.0,-0.0,0.0,383.0,2.07,258.0,101310.0
1990-07-27 12:00:00+00:00,23.38,90.05,112.3,1106.54,41.2,381.45,1.86,269.0,101360.0
1990-07-27 13:00:00+00:00,25.04,84.4,312.85,859.1,73.85,383.2,1.59,280.0,101450.0
1990-07-27 14:00:00+00:00,27.2,71.9,524.0,892.67,91.65,389.2,1.86,281.0,101470.0
1990-07-27 15:00:00+00:00,29.21,63.4,705.25,897.3,105.3,397.9,1.66,278.0,101500.0
1990-07-27 16:00:00+00:00,30.93,57.6,857.0,908.27,113.6,408.55,1.17,283.0,101500.0
1990-07-27 17:00:00+00:00,32.14,52.4,943.2,892.53,118.75,415.9,0.21,251.0,101480.0
1990-07-27 18:00:00+00:00,33.06,49.25,977.1,870.68,126.3,421.7,0.76,134.0,101460.0
1990-07-27 19:00:00+00:00,33.93,44.8,872.3,776.78,114.8,422.85,1.31,142.0,101450.0
1990-07-27 20:00:00+00:00,34.14,43.35,788.8,739.75,109.8,428.45,1.79,136.0,101420.0
1990-07-27 21:00:00+00:00,34.24,43.45,671.4,690.39,112.75,430.8,2.34,140.0,101370.0
1990-07-27 22:00:00+00:00,34.01,44.8,498.65,618.37,92.7,424.2,2.69,145.0,101320.0
1990-07-27 23:00:00+00:00,33.38,47.75,272.6,424.81,72.85,422.3,2.97,152.0,101280.0
1990-07-28 00:00:00+00:00,32.18,56.1,96.6,227.72,37.1,417.85,3.17,162.0,101300.0
1990-07-28 01:00:00+00:00,30.44,63.5,1.85,6.38,1.55,412.9,3.03,168.0,101290.0
1990-07-28 02:00:00+00:00,28.77,69.85,0.0,-0.0,0.0,406.0,3.03,173.0,101320.0
1990-07-28 03:00:00+00:00,27.65,76.85,0.0,-0.0,0.0,402.75,3.1,178.0,101360.0
1990-07-28 04:00:00+00:00,26.89,81.9,0.0,-0.0,0.0,399.45,3.03,183.0,101410.0
